TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,AgeGroup,Target
-1.1420956840789531,0,15,2,1.1423680692631835,2,2.2240601406132536,0.0,-0.3743776092747743,2,0
-0.9917015462001422,1,25,1,-0.4347947123001097,1,-0.3396762385870266,0.0,-0.6170596187291434,0,1
-0.5925592606874766,1,19,2,-0.0405040169092864,0,1.1050812789733524,0.0,-0.8511185654840264,0,0
-0.9190927406753429,1,11,1,-0.9980671342870001,3,2.3232101663281814,0.0,-0.9587136045752389,1,0
-1.0467193225000058,0,24,2,0.8044046160710493,0,-1.4019979426755407,0.0,0.8285511551967161,2,1
-0.9055787989530617,1,3,0,-0.8854126498896221,0,1.9549386422441635,0.0,1.2097089551430988,1,0
2.844837793797589,1,20,2,-1.2797033452804454,3,0.4393596777445503,0.0,-1.2025576414756058,1,0
-0.0070620093231497545,0,37,1,0.01582322528940264,0,-0.977069261040135,0.0,2.4874861086086746,0,1
-0.6048821431393194,1,39,1,0.2411321940841588,1,-1.0478907079793693,0.0,0.1708154659119355,0,1
-0.8184940422952427,1,25,1,-1.0543943764856891,3,0.36853823080531606,0.0,-1.0741689658837628,1,1
0.3611127351581189,1,28,2,0.579095647276293,2,1.3742027773424426,0.0,-1.0437668469331853,0,1
0.3283127952491246,1,35,0,1.0297135848658054,2,0.00026670672129788754,0.0,-0.19802842645141755,2,1
-1.020561828522302,1,30,2,-0.3784674701014207,0,-1.4161622320633875,0.0,2.3335584245230723,0,1
-0.07046301048802171,0,5,2,0.6917501316736712,0,-0.04222616144224267,0.0,2.1140888091386465,2,0
-0.9229865882902376,1,40,0,-1.4486850718765125,3,-0.02806187205439582,0.0,-1.2427960412080548,1,1
0.2176359030422382,1,21,1,-0.9980671342870001,3,-1.2178621806335315,0.0,-1.0823594677057737,1,0
-0.42287912462195215,1,3,1,-1.0543943764856891,3,-0.6229620263439637,0.0,-0.9183805021654731,1,0
1.161000655201348,1,28,2,-1.4486850718765125,3,-0.19803334470855805,0.0,-1.1046043587479921,1,1
1.6954197878526456,1,10,2,-1.0543943764856891,3,0.2693882050903881,0.0,-1.2367248317324888,1,0
0.772073993431288,0,18,2,1.3676770380579397,2,0.028595285496991595,0.0,-0.3045356645193942,2,0
-0.7850527627790891,1,41,1,1.2550225536605615,0,0.36853823080531606,0.0,2.5102736203966005,2,1
-0.3999283286800441,1,36,1,-0.9417398920883111,3,0.3260453626417755,0.0,-1.0694927012497581,1,1
-0.6970976166544114,1,29,0,0.9733863426671163,2,-0.41049768552626087,0.0,-0.15858092205115668,2,1
0.2755397075743177,1,23,1,-1.1107216186843782,3,-0.5096477112411888,0.0,-0.9657932695876398,1,1
-0.8990737829375908,0,8,1,0.6917501316736712,2,-0.9487406822644413,0.0,-0.39990637964125514,2,0
0.16380918601281297,0,9,1,1.3113497958592506,2,-0.8212620777738195,0.0,-0.11747740056375788,2,0
0.5942396823604551,1,16,1,0.18480495188546978,1,-1.2886836275727658,0.0,0.13648958468225078,0,0
-0.6630149975310987,1,18,1,-1.2233761030817563,3,-0.9629049716522882,0.0,-1.066569715912028,1,0
0.4252925058459697,1,19,2,0.18480495188546978,1,1.5158456712209112,0.0,0.39782034297261143,0,0
1.578604359405808,0,30,1,0.6354228894749822,1,-0.2121976340964049,0.0,0.8602432781842606,2,1
-1.1499749992526223,1,5,2,0.2974594362828479,0,0.07108815366053216,0.0,2.275620862259622,0,0
-0.25411518799522653,0,26,1,-0.1531585013066645,1,0.949274095707037,0.0,-0.6430260690367379,0,1
0.19065382956961574,1,16,1,0.6354228894749822,2,1.5016813818330643,0.0,-0.533048105821684,2,0
1.210567044840359,1,0,1,-1.1107216186843782,3,0.12774531121191957,0.0,-0.8052108027716542,1,0
-0.6391480021503918,0,2,2,0.8607318582697383,1,-1.458655100226928,0.0,-0.36641746531650726,2,0
-0.5646151778041153,1,1,0,-0.0405040169092864,1,1.43085993489383,0.0,-0.32021535644490656,0,0
-0.5203627449101368,1,9,2,-0.5474491966974878,1,0.22689533692684755,0.0,0.32697250221221547,0,0
-1.062936052566743,1,4,0,0.9733863426671163,2,-0.9062478141009007,0.0,0.19674096371041996,2,0
-0.104820489442974,0,17,2,-1.0543943764856891,3,2.280717298164641,0.0,0.3686416802316969,1,0
-0.7571086798957279,1,25,1,-0.0405040169092864,0,-0.7079477626710448,0.0,2.451698734710124,0,1
-0.6253592005964709,1,24,1,-1.4486850718765125,3,-0.59463344756827,0.0,-0.9559749055285038,1,1
-0.3781685920085743,1,39,2,0.2974594362828479,0,-0.7362763414467385,0.0,1.3900791624546993,0,1
-0.33483235855339444,1,10,0,-0.3784674701014207,1,-0.2405262128720986,0.0,-1.1632637089845077,0,0
0.014239627628920816,1,10,2,0.2411321940841588,0,0.7226454655014874,0.0,0.5322571922536458,0,0
-0.46768127717920993,1,36,2,-0.6037764388961768,0,0.5385097034594784,0.0,-0.9146819786864712,0,1
-1.0638980619774818,1,23,1,1.0860408270644946,0,-0.7079477626710448,0.0,1.221557027935002,2,1
-1.1323839700276868,0,36,2,0.7480773738723602,0,0.8501240699921091,0.0,1.9929947992320323,2,1
0.623741304289774,1,18,2,-1.1670488608830674,3,-0.2688547916477923,0.0,-1.1020576245877105,1,0
2.1078469652278926,0,25,2,0.8607318582697383,2,-1.2036978912456846,0.0,-0.26448411060975996,2,1
-0.1197545402953932,1,15,1,-1.3360305874791343,3,0.22689533692684755,0.0,-1.1464910969721205,1,0
1.7745336093929156,1,35,0,-0.8854126498896221,1,-0.6654548945075042,0.0,-1.0119953784592404,1,1
1.153854299578718,0,23,1,0.3537866784815369,1,0.11358102182407272,0.0,0.6683091061127081,0,1
2.756974267616791,0,37,1,-0.9980671342870001,3,0.9351098063191902,0.0,-0.8252928894264977,1,1
-1.060233264222287,1,21,0,0.6917501316736712,1,-0.5804691581804231,0.0,-1.2532261333720218,2,0
-0.5001605472846248,1,5,1,1.4803315224553177,2,0.19856675815115382,0.0,-0.7631372187247111,2,0
-0.6495010558088175,1,35,1,-0.4347947123001097,0,0.7934669124407217,0.0,0.6517361375822326,0,1
0.5798095411993752,1,13,1,-0.829085407690933,1,-1.3453407851241532,0.0,0.9737943478191666,1,0
-0.2777989434881737,1,41,1,-0.9980671342870001,1,0.3827025201931629,0.0,1.1061042261582976,1,1
-0.5811525776744324,1,19,0,-0.716430923293555,1,1.643324275711533,0.0,0.7314041249922066,1,0
0.2295006857746816,1,7,2,0.07215046748809169,1,-0.9629049716522882,0.0,1.105904582676386,0,0
-0.649684295696577,1,39,2,0.8044046160710493,2,-0.5521405794047294,0.0,0.2680674369210396,2,1
2.2895293139416806,1,34,1,-0.9980671342870001,3,-1.444490810839081,0.0,-1.1970162550866514,1,1
1.1313157933842692,1,20,2,-1.2797033452804454,3,-1.1895336018578377,0.0,-1.1900620071334003,1,0
-0.5211873244050557,1,35,0,1.0297135848658054,2,0.3968668095810098,0.0,0.7381945629090176,2,1
-0.011139096825804029,0,9,2,0.3537866784815369,1,0.7793026230528748,0.0,0.9603132937265003,0,0
-0.19717339287388572,0,9,0,1.8746222178461411,2,2.309045876940335,0.0,-0.4014958489010892,2,0
0.32551838696078844,1,14,2,-0.26581298570404255,1,-0.2121976340964049,0.0,-1.1817844812295302,0,0
-1.1649548600769815,1,36,2,0.12847770968678074,0,-0.16970476593286435,0.0,1.8039375409254614,0,1
0.19825828491164504,0,2,2,1.3113497958592506,0,-1.0195621292036756,0.0,2.162650806347714,2,0
-0.6457904480816826,1,14,1,-0.3221402279027316,1,0.6801525973379469,0.0,0.3541598491976536,0,0
-0.9310033333797265,1,15,0,1.3676770380579397,2,0.028595285496991595,0.0,-0.8820197931393826,2,0
-0.8862469907944086,0,11,2,0.07215046748809169,0,0.6518240185622531,0.0,1.555578489895711,0,0
0.34288036632602414,1,32,2,-0.20948574350535354,1,-0.8212620777738195,0.0,-0.2367003927104068,0,1
-1.1533191272042378,1,42,0,0.6354228894749822,2,-1.1045478655307566,0.0,0.11799696728724138,2,1
-0.19360021506257066,0,11,2,1.4240042802566286,0,1.8132957483656948,0.0,1.549586625906546,2,0
1.566739576673364,1,30,1,0.6917501316736712,0,0.5526739928473252,0.0,-0.9423761129721462,2,1
2.677493966301002,1,40,2,-1.0543943764856891,3,-0.5521405794047294,0.0,-1.0222027913549216,1,1
-1.0016423101111083,1,23,2,-1.0543943764856891,3,-0.1555404765450175,0.0,-1.2269550987779212,1,1
-0.6050653830270791,1,28,1,-0.6601036810948658,1,-0.19803334470855805,0.0,0.3103304263226168,0,1
0.20911524826140998,0,35,1,1.8746222178461411,2,-1.1187121549186034,0.0,0.009280853259141113,2,1
-0.2233766968235293,1,21,2,0.12847770968678074,1,2.1815672724497133,0.0,1.0871944050767293,0,0
-1.1499749992526223,0,20,1,-1.2233761030817563,3,1.9124457740806229,0.0,-1.0185349822577523,1,0
0.570464306923628,1,0,0,0.6354228894749822,0,-0.6229620263439637,0.0,1.7246125307792841,2,0
-1.1023784384070285,1,25,0,0.2974594362828479,0,0.07108815366053216,0.0,2.3813423240590494,0,1
1.0503237629944615,1,28,2,-1.5050123140752014,3,-0.7221120520588916,0.0,-0.8571001913459139,1,1
0.364594293025554,1,35,1,-1.3360305874791343,3,-1.4303265214512342,0.0,-1.0486120406672688,1,1
-0.1018428412668781,1,6,2,-1.2233761030817563,3,0.01443099610914474,0.0,-1.2371164401008536,1,0
-1.1489213698980039,1,6,2,-0.829085407690933,0,1.7991314589778482,0.0,0.08840877945522647,1,0
-0.13587965041825087,1,5,0,-1.5050123140752014,3,2.479017349594497,0.0,-1.2171623300369794,1,0
-0.9663686317173573,1,20,0,-1.3923578296778234,3,-0.38216910675056714,0.0,-0.8800182392566286,1,0
0.7269969810423907,1,22,0,1.1986953114618726,0,0.31188107325392866,0.0,1.2839404969687132,2,1
0.04103846121378344,1,30,2,0.522768405077604,2,-0.38216910675056714,0.0,-0.1666716021322119,0,1
-0.8584861477988072,1,41,2,1.9872767022435192,2,-0.08471902960578323,0.0,0.3469240527442708,2,1
0.3487440427343361,0,0,1,-0.5474491966974878,1,2.46485306020665,0.0,-0.5910342991897032,0,0
0.05084179520892976,1,35,2,-1.3923578296778234,3,0.5810025716230188,0.0,-1.15209391212474,1,1
1.0959046850746983,1,37,1,0.9170591004684273,0,2.0682529573469384,0.0,1.9983058277572425,2,1
0.5472386511500804,1,40,0,-0.4347947123001097,1,1.7849671695900013,0.0,1.0148671549247328,0,1
-0.796092966016614,0,39,2,-0.49112195449879875,1,0.7368097548893342,0.0,1.001342588791137,0,1
-0.749183554750119,0,27,2,-1.3923578296778234,3,-0.6654548945075042,0.0,-1.00977370484002,1,1
2.503828362676703,0,22,1,1.3113497958592506,0,0.14190960059976643,0.0,1.8098500594282259,2,1
-1.0125908934047532,1,5,1,-1.2233761030817563,3,0.04275957488483845,0.0,-1.1480754471683159,1,0
-1.0457115031173272,1,42,2,0.9733863426671163,0,-0.28301908103563916,0.0,0.9145667815187492,2,1
-0.5372208145840334,0,21,2,0.46644116287891496,0,0.8217954912164154,0.0,1.2801523898760332,0,0
0.23256995389465743,1,11,1,-0.6601036810948658,0,2.351538745103875,0.0,0.053849980829978335,0,0
-0.8985698732462515,0,40,1,0.6354228894749822,2,-0.9345763928765944,0.0,-1.0366283126889388,2,1
-0.8334739031196018,1,26,1,1.4240042802566286,0,0.085252443048379,0.0,0.46689186865035853,2,1
-0.11402829380290117,1,22,0,-0.6037764388961768,1,0.6518240185622531,0.0,-1.275821680273495,0,1
-0.5982396972080287,1,3,1,1.705640491250074,2,2.1107458255104787,0.0,0.14648455643692374,2,0
0.21781914292999804,1,15,1,-0.772758165492244,1,-1.1753693124699909,0.0,-0.2662553066287699,1,0
0.11474670606514122,1,11,0,-1.2797033452804454,3,-0.14137618715717065,0.0,-0.8987463335790209,1,0
2.3870587442018047,1,15,1,-0.772758165492244,1,-1.444490810839081,0.0,0.4423382799070611,1,0
-0.6304441074818039,1,20,1,0.6354228894749822,2,-0.32551194919917975,0.0,0.10728276709132321,2,0
-0.364700460258233,1,6,2,1.761967733448763,2,-1.0762192867550628,0.0,0.06295167597968826,2,0
0.018683194907094507,1,10,1,-1.2797033452804454,3,-1.1753693124699909,0.0,-1.0735444401198342,1,0
-0.40006575859586385,1,6,2,-1.1670488608830674,3,-1.4161622320633875,0.0,-0.8423905619799459,1,0
-0.8409409285458115,1,32,1,-1.0543943764856891,3,-1.4869836790026216,0.0,-1.1030584015290874,1,1
2.4543535929815716,1,3,0,-1.4486850718765125,3,0.6376597291744063,0.0,-1.1075043082993479,1,0
-0.0904361582538339,1,31,2,1.4803315224553177,2,-1.0337264185915225,0.0,-1.00194921606818,2,1
-1.019874678943203,0,30,2,0.522768405077604,1,-0.9204121034887476,0.0,-1.1187201767318642,0,1
2.2146758197918244,1,30,2,-0.20948574350535354,0,0.0569238642726853,0.0,2.397500648434785,0,1
0.9012581143019088,1,0,0,0.7480773738723602,0,-0.5238120006290357,0.0,1.7786058545090726,2,0
0.20004487381730277,1,17,1,1.5929860068526958,2,-0.2688547916477923,0.0,0.7136716885475527,2,0
-0.6682373343322514,0,41,1,-1.4486850718765125,3,1.1617384365247398,0.0,-0.8049727663124521,1,1
-0.2524660290053889,1,19,0,0.8044046160710493,0,2.5498387965337312,0.0,0.5710750518263398,2,0
0.6523725367522343,1,32,0,0.8044046160710493,1,-0.14137618715717065,0.0,-0.4829734253073638,2,1
1.7112700381438637,1,23,0,0.9733863426671163,2,-0.9487406822644413,0.0,-0.9556524045192623,2,1
-1.1262912437596753,0,30,0,0.8607318582697383,1,1.7849671695900013,0.0,-0.9867916686338207,2,1
-0.18737005887873925,1,20,0,-0.3784674701014207,0,1.643324275711533,0.0,0.7105081072188009,0,0
0.8616324885738637,0,19,1,-0.09683125910797545,0,-0.2546905022599455,0.0,1.3388603712171168,0,0
0.10888302965682922,0,41,2,-1.1107216186843782,3,-1.3453407851241532,0.0,-1.2296272499973524,1,1
-1.1612900623217866,0,20,1,0.2974594362828479,0,0.17023817937546012,0.0,1.609438717970892,0,0
-1.083138250192255,1,40,1,0.9733863426671163,2,-0.6229620263439637,0.0,-0.5976174150291446,2,1
1.082528173268237,1,7,1,0.46644116287891496,2,1.6574885650993798,0.0,0.5978144807433864,0,0
0.2318369943436186,1,20,0,-1.4486850718765125,3,-1.4869836790026216,0.0,-1.034140447760503,1,0
-1.1251918044331166,1,1,2,-0.09683125910797545,0,0.5951668610108657,0.0,0.22000198888493147,0,0
0.26120118635711764,1,40,1,0.8044046160710493,1,0.4535239671323972,0.0,0.5539441053592397,2,1
0.1431030786959618,1,10,0,1.3113497958592506,2,-0.7929334989981259,0.0,-0.8572716799778123,2,0
2.490909950589641,1,28,0,-0.772758165492244,1,-0.1555404765450175,0.0,1.167881086150816,1,1
1.047850024509705,1,15,0,0.07215046748809169,1,0.3402096520296224,0.0,0.32612529718000133,0,0
1.2109793345878184,1,18,0,0.522768405077604,0,1.3458741985667488,0.0,1.11214728078385,0,0
0.2204761213025143,1,32,0,1.1423680692631835,0,0.5526739928473252,0.0,2.1586758534322197,2,1
2.003720899008418,1,25,0,0.9170591004684273,2,-0.6654548945075042,0.0,-0.9490692886798209,2,1
-0.6410720209718691,1,21,0,0.579095647276293,1,0.7368097548893342,0.0,0.4118824107882768,0,0
-0.833382283175722,1,1,0,-1.1107216186843782,3,1.1759027259125867,0.0,-1.1970111360230127,1,0
2.9017795889189304,0,19,2,-0.6601036810948658,1,0.5951668610108657,0.0,0.011154430550926308,0,0
0.4785695032121157,1,29,0,1.0297135848658054,0,0.864288359379956,0.0,0.7290109627410877,2,1
-0.5737313622201626,1,5,1,-0.0405040169092864,0,-1.0903835761429097,0.0,0.19866829117041188,0,0
1.0477125945938852,0,25,2,1.761967733448763,2,-1.161205023082144,0.0,-0.5177677008599947,2,1
1.3333835796113285,1,8,0,1.0860408270644946,2,0.17023817937546012,0.0,0.27090339817691095,2,0
0.9184826637513248,1,41,2,-0.9417398920883111,1,-1.4728193896147748,0.0,0.8244098327129621,1,1
1.1426766664253734,1,6,0,0.7480773738723602,1,-0.7787692096102791,0.0,-1.2457906934367273,2,0
1.0526600715633982,1,16,1,0.6917501316736712,2,0.00026670672129788754,0.0,-0.6613292810771133,2,0
-0.426589732349087,1,36,1,-0.20948574350535354,0,2.4506887708188034,0.0,1.2778974423431604,0,1
1.4881296648244335,1,4,0,-1.2797033452804454,3,0.8076312018285685,0.0,-1.1817768026340723,1,0
1.222844117320262,1,28,0,-0.09683125910797545,0,0.566838282235172,0.0,2.15031386297831,0,1
-0.7573377297554276,1,13,0,0.3537866784815369,0,0.31188107325392866,0.0,2.5199691269284066,0,0
-1.152357117793499,1,38,0,-0.3221402279027316,0,-0.9912335504279818,0.0,2.315344796096375,0,1
-0.9288960746704894,0,25,0,0.6354228894749822,2,0.5951668610108657,0.0,0.4194944584191083,2,1
2.198550709668967,1,22,1,0.18480495188546978,1,-1.543640836554009,0.0,-0.45669215258598567,0,1
-1.0249595858285359,0,13,2,0.46644116287891496,2,0.7226454655014874,0.0,-0.9102923816162372,0,0
-0.8717710396613887,0,21,2,-0.716430923293555,1,0.3543739414174692,0.0,0.4409766089791516,1,0
1.5196927354910497,1,32,1,-0.716430923293555,1,0.15607388998761326,0.0,-1.1218172102333122,1,1
-0.3816043399040695,1,26,0,-1.3360305874791343,3,2.309045876940335,0.0,-0.9701751880624158,1,1
-0.8175778428564441,0,22,2,0.6354228894749822,1,0.9917669638705776,0.0,0.5523418384403087,2,1
-0.9901440071541843,1,21,1,0.8044046160710493,2,0.5243454140716315,0.0,-1.0093539416216417,2,0
-0.7310428058619042,0,1,1,1.818294975647452,2,-0.9062478141009007,0.0,0.3968246850948731,2,0
-1.0203327786626024,1,30,1,-1.2797033452804454,3,-0.5379762900168825,0.0,0.9246103843779901,1,1
1.0777181262145437,1,14,2,-1.2233761030817563,3,-0.6371263157318106,0.0,-1.0851007262843282,1,0
2.6808380942526173,0,41,2,0.46644116287891496,0,0.9351098063191902,0.0,-1.1742876125305708,0,1
-0.8394750094437335,1,1,0,0.3537866784815369,1,0.5526739928473252,0.0,-0.5849272562686662,0,0
2.3075784428860153,1,31,2,0.6917501316736712,1,-0.013897582666548966,0.0,0.27708466752070987,2,1
0.5263034939735295,1,37,1,1.2550225536605615,2,0.3402096520296224,0.0,-0.41286017017912946,2,1
-0.1733522074651187,1,39,0,-1.5050123140752014,3,-1.5011479683904685,0.0,-1.1116405117194634,1,1
-0.13473440111975246,1,1,2,-1.5050123140752014,3,-0.7646049202224322,0.0,-1.1124390856471094,1,0
-0.08617583086341979,0,18,1,-0.3221402279027316,0,-0.46715484307764826,0.0,0.8735016530086409,0,0
0.3863998396689637,1,38,2,-1.5050123140752014,3,0.41103109896885665,0.0,-1.17379618242125,1,1
0.8144024075037892,1,22,0,0.8044046160710493,0,1.3600384879545957,0.0,1.932694789099295,2,1
0.2568950489947637,0,32,1,0.522768405077604,1,-1.0620549973672162,0.0,-1.2449921195090814,0,1
-0.8321454139333437,1,4,0,-1.2233761030817563,3,0.49601683529593776,0.0,-1.0249466094652955,1,0
-1.0696701184419137,1,20,0,0.8044046160710493,1,0.5951668610108657,0.0,0.41305723589337134,2,0
-0.9593597060105471,0,39,2,-1.1107216186843782,3,-0.8212620777738195,0.0,-1.187105747882018,1,1
1.0598064271860284,1,21,1,-0.09683125910797545,1,0.6943168867257937,0.0,0.5051850242000799,0,0
-1.117678969034967,1,13,0,-0.0405040169092864,1,0.5243454140716315,0.0,1.0104622006635826,0,0
1.2785948531711644,1,19,2,-0.09683125910797545,1,-1.373669363899847,0.0,1.1632483335577413,0,0
0.06376020729599205,0,42,2,-1.0543943764856891,1,-0.9345763928765944,0.0,0.2985975324625859,1,1
-0.727561247994469,1,10,1,1.5366587646540069,2,-1.4303265214512342,0.0,0.6048122407375672,2,0
-0.2781654232636931,1,37,2,0.9170591004684273,2,-0.297183370423486,0.0,-0.2210232603167137,2,1
-0.02575247787464372,1,38,0,-0.1531585013066645,1,1.7991314589778482,0.0,0.8207266664248762,0,1
-0.9724613579853688,1,12,2,-0.9417398920883111,3,1.2183955940761273,0.0,-1.2242419950493801,1,0
-0.3570043849723237,1,3,2,-0.5474491966974878,0,0.864288359379956,0.0,0.03682653469929212,0,0
0.5949726419114941,1,27,1,0.07215046748809169,0,0.12774531121191957,0.0,0.4519390837615498,0,1
-0.4107394820578691,1,10,2,1.761967733448763,2,-1.4019979426755407,0.0,-0.31216562887296134,2,0
0.405044498248518,1,14,1,1.3676770380579397,2,1.898281484692776,0.0,-0.268947934102756,2,0
-0.8335197130915418,1,33,0,1.5366587646540069,2,-0.02806187205439582,0.0,-0.6879048999577199,2,1
1.9007858920593805,1,42,1,0.7480773738723602,1,-0.9204121034887476,0.0,0.029314308809416465,2,1
-0.00806982870582835,1,39,0,0.01582322528940264,1,0.46768825652024404,0.0,0.2867980907752511,0,1
-0.9667351114928767,1,30,2,-1.1107216186843782,3,-0.14137618715717065,0.0,0.22543587493747183,1,1
0.3339016118257967,0,35,2,-1.0543943764856891,3,-0.7504406308345853,0.0,-0.8768162649505863,1,1
-0.9591764661227873,1,36,0,1.0860408270644946,0,-1.2886836275727658,0.0,0.8078317451188477,2,1
-1.0115372640501346,1,24,1,1.0297135848658054,2,0.14190960059976643,0.0,-0.1555069243360831,2,1
-0.48380638730206754,0,27,1,-0.4347947123001097,0,-0.32551194919917975,0.0,1.7421376451465682,0,1
-0.06496581385522927,0,37,2,-1.2797033452804454,3,1.629159986323686,0.0,-1.181052455129188,1,1
-0.9532211697705956,1,41,1,-1.3360305874791343,3,-1.444490810839081,0.0,-1.0958046883529688,1,1
-0.9773172150110021,1,4,0,-1.1107216186843782,3,-0.5521405794047294,0.0,-1.156726664717815,1,0
0.8565933916604709,1,19,0,0.46644116287891496,2,-0.4529905536898014,0.0,-0.5025640818528866,0,0
0.4962979623528711,1,9,2,1.3113497958592506,2,-0.877919235325207,0.0,0.2039281290592347,2,0
2.293285731640755,1,20,0,-1.2797033452804454,3,-1.161205023082144,0.0,1.1351702694991594,1,0
-1.0823136706973364,1,13,1,0.3537866784815369,1,-0.6654548945075042,0.0,0.05878731770955938,0,0
1.00121547307485,1,31,0,-0.6037764388961768,1,-0.19803334470855805,0.0,-0.792623025283951,0,1
-1.0172635105426266,1,37,0,0.6354228894749822,2,-1.3453407851241532,0.0,0.44285530533457546,2,1
-0.20899236563438922,1,42,0,1.5929860068526958,2,-0.41049768552626087,0.0,-0.26316595172278,2,1
-0.20816778613947035,0,13,1,0.3537866784815369,1,2.3657030344917223,0.0,0.7284734610590183,0,0
2.2337327681188377,0,15,2,-0.3221402279027316,1,-0.16970476593286435,0.0,0.958575371621142,0,0
-0.8949966954349364,1,31,2,-1.1670488608830674,3,0.7226454655014874,0.0,-0.8227819887116874,1,1
-0.40936518289967094,1,23,1,-0.4347947123001097,0,-0.5238120006290357,0.0,1.9015683226438334,0,1
0.47943989267897447,1,26,2,-1.3360305874791343,3,-0.5096477112411888,0.0,-0.09201773755640025,1,1
0.559103433882524,1,41,1,1.8746222178461411,2,0.09941673243622585,0.0,-0.7158549874253327,2,1
-0.07188311961815962,1,8,1,-0.829085407690933,0,-0.9062478141009007,0.0,1.865309994890518,1,0
-0.572036393258385,0,13,1,-0.772758165492244,1,-1.5011479683904685,0.0,-0.1408484856065025,1,0
1.047850024509705,1,21,2,-1.4486850718765125,3,0.41103109896885665,0.0,-0.9122248281398679,1,0
0.294779895789091,1,20,1,0.07215046748809169,0,0.8501240699921091,0.0,0.48828187606490453,0,0
2.0820559510257084,1,38,1,-1.3360305874791343,3,-0.9629049716522882,0.0,-1.0601452910453881,1,1
-1.1203817573794235,1,15,0,-0.1531585013066645,1,0.28355249447823494,0.0,0.703239036851766,0,0
0.4312478021981615,1,7,0,-1.3923578296778234,3,-0.7787692096102791,0.0,-1.2479739740786573,1,0
0.20636664994501397,1,8,2,0.522768405077604,1,-1.3311764957363064,0.0,0.38107332627841806,0,0
-1.0420008953901922,1,21,2,1.1423680692631835,2,-1.260355048797072,0.0,-0.2949937298967512,2,0
-0.11494449324169984,1,33,1,-0.9980671342870001,3,0.41103109896885665,0.0,-1.0159728909065546,1,1
-0.3544390265436872,1,28,0,0.7480773738723602,2,1.7708028802021545,0.0,-0.632388654795401,2,1
-1.008238946070459,1,17,1,0.18480495188546978,0,-0.9062478141009007,0.0,0.34861590327687986,0,0
-0.5436800206275644,0,20,1,0.46644116287891496,0,2.2948815875524877,0.0,-0.8824395563577606,0,0
-0.10793556753488957,1,21,0,-0.6601036810948658,1,-0.6654548945075042,0.0,0.4714350376297553,0,0
0.8238392617234161,1,20,1,-0.772758165492244,0,-0.11304760838147694,0.0,2.3721305690411056,1,0
2.8110300345059156,1,20,1,-0.8854126498896221,0,-0.9062478141009007,0.0,1.2843295458052588,1,0
0.4470980524893794,1,6,0,1.6493132490513849,2,0.12774531121191957,0.0,0.5787869211981269,2,0
-1.0727393865618895,1,18,2,0.46644116287891496,1,-0.09888331899363008,0.0,-0.16875506103318608,0,0
-0.3417954742882648,1,23,1,-1.0543943764856891,3,-0.9345763928765944,0.0,-1.0036564237917054,1,1
